season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
1,0,1,22,1,0,3,0.14,0.93,0.2537,Mon,16,13
1,0,1,23,1,0,3,0.16,0.86,0.2836,Mon,16,4
1,0,1,12,0,1,2,0.2,0.86,0.3284,Tue,16,3
1,0,1,13,0,1,2,0.2,0.86,0.2239,Tue,16,22
1,0,1,14,0,1,2,0.22,0.8,0.1642,Tue,16,28
1,0,1,15,0,1,2,0.22,0.87,0.1642,Tue,16,35
1,0,1,16,0,1,2,0.22,0.87,0.19399999999999998,Tue,16,61
1,0,1,17,0,1,2,0.22,0.82,0.19399999999999998,Tue,16,125
1,0,1,18,0,1,2,0.22,0.8,0.1642,Tue,16,133
1,0,1,19,0,1,2,0.22,0.8,0.1343,Tue,16,99
1,0,1,20,0,1,2,0.22,0.87,0.0,Tue,16,83
1,0,1,21,0,1,2,0.22,0.93,0.1045,Tue,16,41
1,0,1,22,0,1,2,0.22,0.93,0.0896,Tue,16,33
1,0,1,23,0,1,2,0.22,0.93,0.0,Tue,16,20
1,0,1,0,0,1,2,0.22,0.93,0.0,Wed,17,3
1,0,1,1,0,1,3,0.22,0.93,0.1343,Wed,17,7
1,0,1,2,0,1,3,0.22,0.93,0.1343,Wed,17,3
1,0,1,4,0,1,3,0.22,0.93,0.1343,Wed,17,2
1,0,1,5,0,1,2,0.22,0.93,0.0896,Wed,17,7
1,0,1,6,0,1,2,0.22,0.93,0.0896,Wed,17,32
1,0,1,7,0,1,2,0.24,0.92,0.1045,Wed,17,90
1,0,1,8,0,1,2,0.24,0.93,0.1045,Wed,17,197
1,0,1,9,0,1,2,0.24,0.93,0.1045,Wed,17,109
1,0,1,10,0,1,2,0.26,0.93,0.1343,Wed,17,47
1,0,1,11,0,1,2,0.28,0.87,0.0896,Wed,17,52
1,0,1,12,0,1,2,0.3,0.81,0.0896,Wed,17,70
1,0,1,13,0,1,1,0.4,0.62,0.2836,Wed,17,78
1,0,1,14,0,1,1,0.4,0.58,0.2537,Wed,17,75
1,0,1,15,0,1,1,0.4,0.54,0.2836,Wed,17,82
1,0,1,16,0,1,1,0.38,0.58,0.3881,Wed,17,104
1,0,1,17,0,1,1,0.36,0.57,0.3284,Wed,17,197
1,0,1,18,0,1,1,0.34,0.61,0.2836,Wed,17,161
1,0,1,19,0,1,1,0.32,0.57,0.4179,Wed,17,112
1,0,1,20,0,1,1,0.32,0.49,0.2985,Wed,17,76
1,0,1,21,0,1,1,0.32,0.49,0.4179,Wed,17,59
1,0,1,22,0,1,1,0.3,0.52,0.1642,Wed,17,59
1,0,1,23,0,1,1,0.3,0.52,0.4627,Wed,17,28
1,0,1,0,0,1,1,0.26,0.56,0.3881,Thr,17,13
1,0,1,1,0,1,1,0.26,0.56,0.0,Thr,18,5
1,0,1,2,0,1,1,0.26,0.56,0.0,Thr,18,2
1,0,1,3,0,1,1,0.26,0.56,0.1642,Thr,18,1
1,0,1,4,0,1,1,0.26,0.56,0.1642,Thr,18,1
1,0,1,5,0,1,1,0.24,0.6,0.2239,Thr,18,6
1,0,1,6,0,1,1,0.22,0.6,0.2239,Thr,18,35
1,0,1,7,0,1,1,0.22,0.55,0.2239,Thr,18,101
1,0,1,8,0,1,1,0.22,0.55,0.2836,Thr,18,249
1,0,1,9,0,1,2,0.24,0.52,0.2239,Thr,18,143
1,0,1,10,0,1,1,0.26,0.48,0.2985,Thr,18,57
1,0,1,11,0,1,2,0.28,0.45,0.1642,Thr,18,68
1,0,1,12,0,1,2,0.3,0.42,0.0,Thr,18,84
1,0,1,13,0,1,2,0.28,0.45,0.1045,Thr,18,98
1,0,1,14,0,1,2,0.3,0.45,0.1343,Thr,18,81
1,0,1,15,0,1,2,0.32,0.45,0.19399999999999998,Thr,18,70
1,0,1,16,0,1,2,0.3,0.49,0.1343,Thr,18,91
1,0,1,17,0,1,2,0.3,0.49,0.1045,Thr,18,215
1,0,1,18,0,1,2,0.26,0.56,0.19399999999999998,Thr,18,185
1,0,1,19,0,1,1,0.26,0.56,0.3284,Thr,18,152
1,0,1,20,0,1,2,0.26,0.6,0.2836,Thr,18,126
1,0,1,21,0,1,2,0.24,0.6,0.2537,Thr,18,57
1,0,1,22,0,1,2,0.24,0.65,0.2836,Thr,18,56
1,0,1,23,0,1,2,0.24,0.65,0.3284,Thr,18,31
1,0,1,0,0,1,2,0.24,0.7,0.2537,Fri,18,21
1,0,1,1,0,1,2,0.24,0.7,0.2537,Fri,19,6
1,0,1,2,0,1,3,0.24,0.75,0.1642,Fri,19,2
1,0,1,3,0,1,3,0.22,0.8,0.2985,Fri,19,1
1,0,1,4,0,1,2,0.22,0.87,0.0896,Fri,19,1
1,0,1,5,0,1,1,0.24,0.6,0.4179,Fri,19,5
1,0,1,6,0,1,1,0.22,0.55,0.2537,Fri,19,27
1,0,1,7,0,1,1,0.2,0.51,0.2836,Fri,19,68
1,0,1,8,0,1,1,0.2,0.47,0.3284,Fri,19,217
1,0,1,9,0,1,1,0.2,0.51,0.3582,Fri,19,166
1,0,1,10,0,1,1,0.2,0.47,0.4627,Fri,19,63
1,0,1,11,0,1,1,0.22,0.41,0.4627,Fri,19,59
1,0,1,12,0,1,1,0.22,0.27,0.5821,Fri,19,78
1,0,1,13,0,1,1,0.2,0.21,0.5821,Fri,19,73
1,0,1,14,0,1,1,0.2,0.25,0.5224,Fri,19,62
1,0,1,15,0,1,1,0.16,0.26,0.4478,Fri,19,65
1,0,1,16,0,1,1,0.16,0.26,0.3582,Fri,19,97
1,0,1,17,0,1,1,0.14,0.28,0.3582,Fri,19,161
1,0,1,18,0,1,1,0.12,0.3,0.2537,Fri,19,120
1,0,1,19,0,1,1,0.12,0.3,0.3284,Fri,19,96
1,0,1,20,0,1,1,0.1,0.33,0.4179,Fri,19,53
1,0,1,21,0,1,1,0.08,0.38,0.2836,Fri,19,41
1,0,1,22,0,1,1,0.06,0.41,0.3881,Fri,19,34
1,0,1,23,0,1,1,0.06,0.38,0.3284,Fri,19,27
1,0,1,0,0,0,1,0.04,0.45,0.2537,Sat,19,13
1,0,1,1,0,0,2,0.04,0.41,0.3881,Sat,20,12
1,0,1,2,0,0,2,0.04,0.41,0.2537,Sat,20,11
1,0,1,3,0,0,2,0.04,0.41,0.2836,Sat,20,7
1,0,1,4,0,0,2,0.02,0.48,0.2985,Sat,20,3
1,0,1,6,0,0,2,0.02,0.44,0.2239,Sat,20,2
1,0,1,7,0,0,1,0.02,0.44,0.2836,Sat,20,8
1,0,1,8,0,0,1,0.02,0.44,0.3284,Sat,20,27
1,0,1,9,0,0,1,0.04,0.41,0.2537,Sat,20,40
1,0,1,10,0,0,2,0.04,0.41,0.1642,Sat,20,53
1,0,1,11,0,0,2,0.06,0.38,0.1343,Sat,20,63
1,0,1,12,0,0,2,0.06,0.38,0.1045,Sat,20,70
1,0,1,13,0,0,1,0.08,0.35,0.0,Sat,20,84
1,0,1,14,0,0,1,0.1,0.33,0.1045,Sat,20,75
1,0,1,15,0,0,1,0.12,0.28,0.0,Sat,20,103
1,0,1,16,0,0,1,0.12,0.28,0.19399999999999998,Sat,20,83
1,0,1,17,0,0,1,0.12,0.28,0.0,Sat,20,67
1,0,1,18,0,0,1,0.08,0.35,0.19399999999999998,Sat,20,54
1,0,1,19,0,0,1,0.08,0.35,0.1343,Sat,20,59
1,0,1,20,0,0,1,0.06,0.45,0.1642,Sat,20,45
1,0,1,21,0,0,1,0.06,0.41,0.0896,Sat,20,39
1,0,1,22,0,0,1,0.06,0.49,0.0,Sat,20,30
1,0,1,23,0,0,1,0.04,0.57,0.1045,Sat,20,33
1,0,1,0,0,0,1,0.04,0.57,0.1045,Sun,20,22
1,0,1,1,0,0,1,0.04,0.57,0.1045,Sun,20,13
1,0,1,2,0,0,1,0.02,0.62,0.1343,Sun,21,18
1,0,1,3,0,0,1,0.02,0.62,0.1343,Sun,21,5
1,0,1,5,0,0,2,0.04,0.57,0.1045,Sun,21,3
1,0,1,6,0,0,2,0.04,0.57,0.1045,Sun,21,1
1,0,1,7,0,0,1,0.08,0.58,0.1642,Sun,21,2
1,0,1,8,0,0,1,0.06,0.62,0.1642,Sun,21,19
1,0,1,9,0,0,1,0.1,0.54,0.3582,Sun,21,28
1,0,1,10,0,0,1,0.14,0.46,0.3881,Sun,21,58
1,0,1,11,0,0,1,0.14,0.43,0.2239,Sun,21,99
1,0,1,12,0,0,1,0.16,0.37,0.4627,Sun,21,116
1,0,1,13,0,0,1,0.14,0.33,0.3881,Sun,21,87
1,0,1,14,0,0,1,0.16,0.28,0.3582,Sun,21,110
1,0,1,15,0,0,1,0.16,0.28,0.3582,Sun,21,77
1,0,1,16,0,0,1,0.16,0.26,0.3284,Sun,21,65
1,0,1,17,0,0,1,0.14,0.26,0.3881,Sun,21,55
1,0,1,18,0,0,1,0.12,0.3,0.2537,Sun,21,49
1,0,1,19,0,0,1,0.12,0.3,0.2836,Sun,21,50
1,0,1,20,0,0,1,0.1,0.36,0.2537,Sun,21,35
1,0,1,21,0,0,1,0.1,0.36,0.19399999999999998,Sun,21,25
1,0,1,22,0,0,1,0.08,0.38,0.19399999999999998,Sun,21,28
1,0,1,23,0,0,1,0.06,0.41,0.2239,Sun,21,21
1,0,1,0,0,1,1,0.06,0.41,0.19399999999999998,Mon,21,7
1,0,1,1,0,1,1,0.04,0.45,0.19399999999999998,Mon,21,1
1,0,1,3,0,1,1,0.04,0.45,0.2537,Mon,21,1
1,0,1,4,0,1,1,0.02,0.48,0.1343,Mon,22,1
1,0,1,5,0,1,1,0.02,0.48,0.1343,Mon,22,5
1,0,1,6,0,1,1,0.02,0.48,0.0896,Mon,22,15
1,0,1,7,0,1,1,0.02,0.48,0.0,Mon,22,84
1,0,1,8,0,1,1,0.04,0.49,0.0,Mon,22,177
1,0,1,9,0,1,1,0.06,0.41,0.0,Mon,22,102
1,0,1,10,0,1,1,0.1,0.42,0.0,Mon,22,40
1,0,1,11,0,1,1,0.1,0.46,0.1343,Mon,22,46
1,0,1,12,0,1,2,0.12,0.42,0.19399999999999998,Mon,22,63
1,0,1,13,0,1,2,0.14,0.43,0.2239,Mon,22,60
1,0,1,14,0,1,2,0.14,0.46,0.2239,Mon,22,45
1,0,1,15,0,1,1,0.16,0.4,0.1642,Mon,22,57
1,0,1,16,0,1,1,0.16,0.47,0.2537,Mon,22,70
1,0,1,17,0,1,1,0.14,0.5,0.2537,Mon,22,184
1,0,1,18,0,1,1,0.14,0.59,0.19399999999999998,Mon,22,153
1,0,1,19,0,1,1,0.14,0.54,0.1642,Mon,22,106
1,0,1,20,0,1,1,0.14,0.59,0.19399999999999998,Mon,22,81
1,0,1,21,0,1,1,0.14,0.63,0.1642,Mon,22,59
1,0,1,22,0,1,2,0.14,0.63,0.2239,Mon,22,35
1,0,1,23,0,1,2,0.16,0.64,0.2537,Mon,22,24
1,0,1,0,0,1,2,0.16,0.69,0.2836,Tue,22,9
1,0,1,1,0,1,2,0.16,0.69,0.1642,Tue,22,5
1,0,1,2,0,1,1,0.16,0.69,0.2239,Tue,22,2
1,0,1,4,0,1,1,0.14,0.74,0.1045,Tue,22,1
1,0,1,5,0,1,1,0.14,0.74,0.2239,Tue,23,9
1,0,1,6,0,1,1,0.16,0.74,0.1045,Tue,23,36
1,0,1,7,0,1,1,0.16,0.74,0.2239,Tue,23,108
1,0,1,8,0,1,2,0.16,0.74,0.1343,Tue,23,238
1,0,1,9,0,1,2,0.2,0.64,0.0896,Tue,23,144
1,0,1,10,0,1,2,0.22,0.6,0.1045,Tue,23,55
1,0,1,11,0,1,2,0.24,0.6,0.1343,Tue,23,61
1,0,1,12,0,1,2,0.26,0.56,0.0896,Tue,23,106
1,0,1,13,0,1,2,0.26,0.56,0.1343,Tue,23,93
1,0,1,14,0,1,2,0.3,0.45,0.0,Tue,23,68
1,0,1,15,0,1,2,0.32,0.42,0.0,Tue,23,84
1,0,1,16,0,1,2,0.32,0.42,0.0,Tue,23,116
1,0,1,17,0,1,1,0.3,0.45,0.0,Tue,23,222
1,0,1,18,0,1,2,0.3,0.49,0.0896,Tue,23,225
1,0,1,19,0,1,2,0.26,0.65,0.1642,Tue,23,146
1,0,1,20,0,1,1,0.24,0.65,0.19399999999999998,Tue,23,119
1,0,1,21,0,1,1,0.24,0.65,0.19399999999999998,Tue,23,45
1,0,1,22,0,1,1,0.22,0.64,0.1642,Tue,23,53
1,0,1,23,0,1,2,0.22,0.64,0.1642,Tue,23,40
1,0,1,0,0,1,2,0.22,0.69,0.1343,Wed,23,17
1,0,1,1,0,1,2,0.24,0.65,0.1343,Wed,23,5
1,0,1,2,0,1,3,0.22,0.69,0.19399999999999998,Wed,23,10
1,0,1,5,0,1,3,0.2,0.86,0.2836,Wed,23,1
1,0,1,6,0,1,3,0.2,0.86,0.2836,Wed,23,8
1,0,1,7,0,1,3,0.22,0.87,0.2985,Wed,24,30
1,0,1,8,0,1,3,0.22,0.87,0.2985,Wed,24,72
1,0,1,9,0,1,3,0.22,0.87,0.2985,Wed,24,58
1,0,1,10,0,1,3,0.22,0.93,0.2836,Wed,24,28
1,0,1,11,0,1,3,0.22,0.93,0.3284,Wed,24,41
1,0,1,12,0,1,3,0.22,0.93,0.3284,Wed,24,48
1,0,1,13,0,1,3,0.22,0.93,0.3284,Wed,24,47
1,0,1,14,0,1,3,0.22,0.93,0.3582,Wed,24,36
1,0,1,15,0,1,3,0.22,0.93,0.4627,Wed,24,43
1,0,1,16,0,1,4,0.22,0.93,0.3284,Wed,24,36
1,0,1,17,0,1,3,0.2,0.93,0.3582,Wed,24,26
1,0,1,16,0,1,1,0.22,0.55,0.19399999999999998,Thr,24,24
1,0,1,17,0,1,1,0.22,0.55,0.1045,Thr,24,84
1,0,1,18,0,1,1,0.2,0.69,0.0896,Thr,24,104
1,0,1,19,0,1,1,0.2,0.69,0.0896,Thr,24,79
1,0,1,20,0,1,1,0.18,0.74,0.0896,Thr,24,59
1,0,1,21,0,1,1,0.18,0.74,0.0896,Thr,24,38
1,0,1,22,0,1,1,0.18,0.74,0.0896,Thr,24,27
1,0,1,23,0,1,1,0.18,0.8,0.1642,Thr,24,16
1,0,1,0,0,1,2,0.2,0.75,0.1343,Fri,24,9
1,0,1,1,0,1,2,0.2,0.75,0.1343,Fri,24,3
1,0,1,2,0,1,2,0.2,0.75,0.1642,Fri,24,2
1,0,1,3,0,1,2,0.2,0.75,0.1045,Fri,24,1
1,0,1,5,0,1,2,0.18,0.8,0.1045,Fri,24,4
1,0,1,6,0,1,2,0.18,0.8,0.1343,Fri,25,16
1,0,1,7,0,1,2,0.16,0.86,0.0896,Fri,25,60
1,0,1,8,0,1,2,0.16,0.86,0.0896,Fri,25,157
1,0,1,9,0,1,3,0.18,0.86,0.0896,Fri,25,101
1,0,1,10,0,1,3,0.18,0.86,0.1045,Fri,25,49
1,0,1,11,0,1,3,0.18,0.93,0.1045,Fri,25,30
1,0,1,12,0,1,3,0.18,0.93,0.1045,Fri,25,29
1,0,1,13,0,1,3,0.18,0.93,0.1045,Fri,25,31
1,0,1,14,0,1,3,0.22,0.8,0.0,Fri,25,38
1,0,1,15,0,1,2,0.2,0.86,0.0,Fri,25,41
1,0,1,16,0,1,1,0.22,0.8,0.0,Fri,25,80
1,0,1,17,0,1,1,0.24,0.75,0.1343,Fri,25,149
1,0,1,18,0,1,1,0.24,0.75,0.19399999999999998,Fri,25,109
1,0,1,19,0,1,2,0.24,0.75,0.1343,Fri,25,89
1,0,1,20,0,1,2,0.24,0.7,0.19399999999999998,Fri,25,62
1,0,1,21,0,1,2,0.22,0.75,0.1343,Fri,25,58
1,0,1,22,0,1,1,0.24,0.65,0.3582,Fri,25,26
1,0,1,23,0,1,1,0.24,0.6,0.2239,Fri,25,23
1,0,1,0,0,0,1,0.22,0.64,0.3582,Sat,25,28
1,0,1,1,0,0,1,0.22,0.64,0.19399999999999998,Sat,25,20
1,0,1,2,0,0,1,0.22,0.64,0.1642,Sat,25,15
1,0,1,3,0,0,1,0.2,0.64,0.1343,Sat,25,8
1,0,1,4,0,0,1,0.16,0.69,0.1045,Sat,25,3
1,0,1,6,0,0,1,0.16,0.64,0.1343,Sat,25,2
1,0,1,7,0,0,1,0.16,0.59,0.1045,Sat,26,5
1,0,1,8,0,0,1,0.18,0.55,0.1642,Sat,26,34
1,0,1,9,0,0,1,0.18,0.59,0.0896,Sat,26,34
1,0,1,10,0,0,2,0.18,0.64,0.1045,Sat,26,55
1,0,1,11,0,0,2,0.18,0.64,0.1343,Sat,26,64
1,0,1,12,0,0,2,0.2,0.59,0.19399999999999998,Sat,26,78
1,0,1,13,0,0,2,0.22,0.55,0.1642,Sat,26,65
1,0,1,14,0,0,2,0.22,0.6,0.1343,Sat,26,99
1,0,1,15,0,0,1,0.22,0.69,0.2537,Sat,26,120
1,0,1,16,0,0,1,0.24,0.6,0.1642,Sat,26,107
1,0,1,17,0,0,1,0.24,0.6,0.0,Sat,26,91
1,0,1,18,0,0,1,0.22,0.69,0.1343,Sat,26,68
1,0,1,19,0,0,2,0.22,0.69,0.2537,Sat,26,58
1,0,1,20,0,0,1,0.18,0.74,0.0896,Sat,26,43
1,0,1,21,0,0,1,0.18,0.74,0.0896,Sat,26,36
1,0,1,22,0,0,1,0.16,0.8,0.0896,Sat,26,32
1,0,1,23,0,0,1,0.16,0.8,0.0896,Sat,26,33
1,0,1,0,0,0,1,0.16,0.8,0.1045,Sun,26,33
1,0,1,1,0,0,1,0.14,0.8,0.0,Sun,26,29
1,0,1,2,0,0,1,0.16,0.8,0.0,Sun,26,11
1,0,1,3,0,0,1,0.14,0.93,0.0,Sun,26,8
1,0,1,4,0,0,1,0.14,0.93,0.0,Sun,26,1
1,0,1,5,0,0,1,0.14,0.86,0.0,Sun,26,3
1,0,1,7,0,0,1,0.14,0.86,0.0,Sun,26,3
1,0,1,8,0,0,2,0.14,0.86,0.0,Sun,27,12
1,0,1,9,0,0,2,0.16,0.8,0.0,Sun,27,38
1,0,1,10,0,0,2,0.18,0.8,0.0,Sun,27,64
1,0,1,11,0,0,1,0.22,0.75,0.0,Sun,27,59
1,0,1,12,0,0,1,0.3,0.52,0.1045,Sun,27,97
1,0,1,13,0,0,1,0.28,0.61,0.1045,Sun,27,84
1,0,1,14,0,0,1,0.28,0.61,0.0896,Sun,27,122
1,0,1,15,0,0,1,0.3,0.56,0.0,Sun,27,109
1,0,1,16,0,0,1,0.3,0.56,0.0,Sun,27,123
1,0,1,17,0,0,1,0.3,0.56,0.19399999999999998,Sun,27,77
1,0,1,18,0,0,1,0.26,0.65,0.1642,Sun,27,65
1,0,1,19,0,0,1,0.26,0.65,0.19399999999999998,Sun,27,55
1,0,1,20,0,0,2,0.26,0.65,0.1045,Sun,27,33
1,0,1,21,0,0,2,0.24,0.7,0.1642,Sun,27,28
1,0,1,22,0,0,2,0.24,0.7,0.19399999999999998,Sun,27,21
1,0,1,23,0,0,2,0.24,0.65,0.2836,Sun,27,21
1,0,1,0,0,1,2,0.24,0.65,0.2239,Mon,27,7
1,0,1,1,0,1,1,0.22,0.64,0.2537,Mon,27,7
1,0,1,2,0,1,1,0.22,0.64,0.19399999999999998,Mon,27,1
1,0,1,3,0,1,1,0.22,0.64,0.19399999999999998,Mon,27,2
1,0,1,4,0,1,1,0.2,0.59,0.2239,Mon,27,2
1,0,1,5,0,1,1,0.18,0.64,0.2836,Mon,27,8
1,0,1,6,0,1,1,0.16,0.69,0.3284,Mon,27,37
1,0,1,7,0,1,2,0.16,0.64,0.2836,Mon,27,72
1,0,1,8,0,1,2,0.16,0.59,0.2836,Mon,28,185
1,0,1,9,0,1,2,0.16,0.59,0.2985,Mon,28,112
1,0,1,10,0,1,2,0.16,0.59,0.19399999999999998,Mon,28,69
1,0,1,11,0,1,2,0.16,0.59,0.19399999999999998,Mon,28,48
1,0,1,12,0,1,2,0.18,0.55,0.1045,Mon,28,68
1,0,1,13,0,1,2,0.16,0.59,0.0,Mon,28,54
1,0,1,14,0,1,2,0.18,0.55,0.1343,Mon,28,86
1,0,1,15,0,1,2,0.16,0.59,0.1343,Mon,28,44
1,0,1,16,0,1,2,0.16,0.56,0.19399999999999998,Mon,28,86
1,0,1,17,0,1,2,0.16,0.59,0.19399999999999998,Mon,28,161
1,0,1,18,0,1,2,0.16,0.55,0.2239,Mon,28,156
1,0,1,19,0,1,1,0.3,0.61,0.1045,Mon,28,111
1,0,1,20,0,1,3,0.16,0.59,0.1642,Mon,28,78
1,0,1,21,0,1,3,0.16,0.59,0.0896,Mon,28,56
1,0,1,22,0,1,2,0.16,0.59,0.1045,Mon,28,34
1,0,1,23,0,1,2,0.16,0.64,0.0896,Mon,28,17
1,0,2,0,0,1,2,0.16,0.64,0.1045,Tue,28,8
1,0,2,1,0,1,2,0.16,0.69,0.1045,Tue,28,3
1,0,2,2,0,1,2,0.16,0.69,0.0,Tue,28,2
1,0,2,3,0,1,2,0.16,0.69,0.0,Tue,28,2
1,0,2,5,0,1,3,0.14,0.93,0.0,Tue,28,3
1,0,2,6,0,1,3,0.14,0.93,0.0,Tue,28,22
1,0,2,7,0,1,3,0.16,0.93,0.0,Tue,28,52
1,0,2,8,0,1,3,0.16,0.93,0.0,Tue,28,135
1,0,2,9,0,1,2,0.16,0.93,0.0,Tue,29,116
1,0,2,10,0,1,2,0.16,0.93,0.0,Tue,29,47
1,0,2,11,0,1,2,0.18,0.86,0.0,Tue,29,51
1,0,2,12,0,1,2,0.2,0.86,0.0,Tue,29,55
1,0,2,13,0,1,2,0.2,0.86,0.0,Tue,29,52
1,0,2,14,0,1,2,0.22,0.8,0.0896,Tue,29,54
1,0,2,15,0,1,2,0.24,0.75,0.0,Tue,29,52
1,0,2,16,0,1,2,0.24,0.75,0.1343,Tue,29,64
1,0,2,17,0,1,2,0.24,0.75,0.0,Tue,29,176
1,0,2,18,0,1,2,0.24,0.81,0.1045,Tue,29,168
1,0,2,19,0,1,2,0.24,0.81,0.1343,Tue,29,108
1,0,2,20,0,1,2,0.22,0.87,0.1343,Tue,29,74
1,0,2,21,0,1,2,0.22,0.87,0.1343,Tue,29,64
1,0,2,22,0,1,2,0.22,0.87,0.0896,Tue,29,36
1,0,2,23,0,1,3,0.2,0.93,0.19399999999999998,Tue,29,16
1,0,2,0,0,1,3,0.22,0.93,0.1045,Wed,29,2
1,0,2,1,0,1,3,0.22,0.93,0.19399999999999998,Wed,29,3
1,0,2,2,0,1,3,0.22,0.93,0.1343,Wed,29,4
1,0,2,3,0,1,3,0.22,0.93,0.1343,Wed,29,1
1,0,2,4,0,1,3,0.22,0.93,0.2836,Wed,29,1
1,0,2,5,0,1,3,0.22,0.93,0.1045,Wed,29,3
1,0,2,6,0,1,3,0.22,0.93,0.1045,Wed,29,18
1,0,2,7,0,1,3,0.22,0.93,0.2239,Wed,29,49
1,0,2,8,0,1,3,0.22,0.93,0.2239,Wed,29,155
1,0,2,9,0,1,2,0.24,0.93,0.0896,Wed,30,123
1,0,2,10,0,1,2,0.22,1.0,0.0,Wed,30,61
1,0,2,11,0,1,2,0.24,0.93,0.19399999999999998,Wed,30,52
1,0,2,12,0,1,2,0.24,0.93,0.2239,Wed,30,64
1,0,2,13,0,1,1,0.34,0.93,0.1642,Wed,30,75
1,0,2,14,0,1,1,0.38,0.82,0.3881,Wed,30,63
1,0,2,15,0,1,1,0.38,0.76,0.3284,Wed,30,76
1,0,2,16,0,1,1,0.36,0.71,0.2985,Wed,30,103
1,0,2,17,0,1,1,0.36,0.53,0.5224,Wed,30,190
1,0,2,18,0,1,1,0.34,0.42,0.5522,Wed,30,182
1,0,2,19,0,1,1,0.28,0.45,0.4925,Wed,30,91
1,0,2,20,0,1,1,0.24,0.48,0.5522,Wed,30,75
1,0,2,21,0,1,1,0.22,0.47,0.3284,Wed,30,63
1,0,2,22,0,1,1,0.22,0.44,0.2537,Wed,30,40
1,0,2,23,0,1,1,0.2,0.44,0.4478,Wed,30,32
1,0,2,0,0,1,1,0.2,0.4,0.4478,Thr,30,12
1,0,2,1,0,1,1,0.2,0.44,0.5224,Thr,30,5
1,0,2,2,0,1,1,0.18,0.43,0.2537,Thr,30,2
1,0,2,3,0,1,1,0.18,0.43,0.2537,Thr,30,1
1,0,2,5,0,1,1,0.16,0.5,0.2985,Thr,30,2
1,0,2,6,0,1,1,0.16,0.43,0.3582,Thr,30,39
1,0,2,7,0,1,1,0.14,0.5,0.3284,Thr,30,87
1,0,2,8,0,1,1,0.14,0.5,0.3582,Thr,30,188
1,0,2,9,0,1,1,0.16,0.47,0.2985,Thr,30,133
1,0,2,10,0,1,1,0.18,0.43,0.3284,Thr,31,52
1,0,2,11,0,1,1,0.18,0.43,0.4478,Thr,31,64
1,0,2,12,0,1,1,0.2,0.4,0.3582,Thr,31,69
1,0,2,13,0,1,1,0.2,0.4,0.4179,Thr,31,51
1,0,2,14,0,1,1,0.22,0.37,0.3881,Thr,31,47
1,0,2,15,0,1,1,0.22,0.37,0.3284,Thr,31,60
1,0,2,16,0,1,1,0.22,0.37,0.2537,Thr,31,78
1,0,2,17,0,1,1,0.2,0.4,0.19399999999999998,Thr,31,175
1,0,2,18,0,1,1,0.2,0.4,0.1642,Thr,31,147
1,0,2,19,0,1,1,0.2,0.4,0.0,Thr,31,96
1,0,2,20,0,1,1,0.2,0.47,0.0896,Thr,31,109
1,0,2,21,0,1,1,0.18,0.55,0.1045,Thr,31,54
1,0,2,22,0,1,1,0.18,0.51,0.0896,Thr,31,41
1,0,2,23,0,1,1,0.2,0.47,0.1045,Thr,31,38
1,0,2,0,0,1,2,0.2,0.44,0.0,Fri,31,13
1,0,2,1,0,1,2,0.16,0.59,0.0,Fri,31,7
1,0,2,2,0,1,2,0.14,0.63,0.1045,Fri,31,1
1,0,2,3,0,1,2,0.14,0.63,0.1045,Fri,31,1
1,0,2,5,0,1,2,0.14,0.63,0.1343,Fri,31,7
1,0,2,6,0,1,2,0.16,0.55,0.0,Fri,31,28
1,0,2,7,0,1,1,0.14,0.59,0.0,Fri,31,87
1,0,2,8,0,1,1,0.14,0.74,0.1343,Fri,31,220
1,0,2,9,0,1,2,0.16,0.8,0.1343,Fri,31,127
1,0,2,10,0,1,2,0.2,0.51,0.1343,Fri,31,51
1,0,2,11,0,1,1,0.22,0.51,0.1642,Fri,32,64
1,0,2,12,0,1,2,0.24,0.48,0.1642,Fri,32,86
1,0,2,13,0,1,2,0.26,0.5,0.2239,Fri,32,82
1,0,2,14,0,1,2,0.28,0.45,0.1642,Fri,32,91
1,0,2,15,0,1,2,0.28,0.48,0.2537,Fri,32,90
1,0,2,16,0,1,2,0.3,0.42,0.2239,Fri,32,99
1,0,2,17,0,1,2,0.26,0.56,0.1343,Fri,32,205
1,0,2,18,0,1,2,0.24,0.6,0.1045,Fri,32,155
1,0,2,19,0,1,2,0.24,0.65,0.1343,Fri,32,103
1,0,2,20,0,1,2,0.24,0.65,0.1642,Fri,32,71
1,0,2,21,0,1,2,0.24,0.7,0.1642,Fri,32,43
1,0,2,22,0,1,2,0.24,0.65,0.1642,Fri,32,46
1,0,2,23,0,1,2,0.24,0.7,0.1343,Fri,32,31
1,0,2,0,0,0,2,0.24,0.7,0.1642,Sat,32,39
1,0,2,1,0,0,2,0.24,0.65,0.1642,Sat,32,18
1,0,2,2,0,0,2,0.24,0.75,0.1642,Sat,32,17
1,0,2,3,0,0,2,0.24,0.75,0.1642,Sat,32,11
1,0,2,4,0,0,3,0.22,0.93,0.1343,Sat,32,8
1,0,2,5,0,0,3,0.2,1.0,0.0896,Sat,32,9
1,0,2,6,0,0,3,0.2,1.0,0.0,Sat,32,4
1,0,2,7,0,0,3,0.22,0.93,0.0896,Sat,32,4
1,0,2,8,0,0,3,0.2,1.0,0.0896,Sat,32,10
